date,AAPL,AMD,CRM,FB,IBM,INTL,MMM,MSFT,MSI,NVDA,ORCL,QCOM,SAP,SYMC,TDC,VMW
2018-04-02,166.67999267578125,9.529999732971191,115.30000305175781,155.38999938964844,150.07000732421875,42.630001068115234,212.6199951171875,88.5199966430664,104.5199966430664,221.0500030517578,45.0099983215332,53.810001373291016,103.29000091552734,25.200000762939453,39.150001525878906,120.4800033569336
2018-04-03,168.38999938964844,9.550000190734863,116.48999786376953,156.11000061035156,149.85000610351562,43.09000015258789,216.3300018310547,89.70999908447266,104.93000030517578,225.35000610351562,44.88999938964844,54.779998779296875,103.66999816894531,25.68000030517578,39.58000183105469,119.87000274658203
2018-04-04,171.61000061035156,9.770000457763672,119.4800033569336,155.10000610351562,154.1199951171875,43.56999969482422,217.55999755859375,92.33000183105469,106.06999969482422,226.24000549316406,45.5099983215332,54.9900016784668,104.47000122070312,26.100000381469727,39.849998474121094,121.83000183105469
2018-04-05,172.8000030517578,10.020000457763672,119.04000091552734,159.33999633789062,154.02999877929688,43.54999923706055,218.6699981689453,92.37999725341797,106.69000244140625,221.3800048828125,45.959999084472656,55.040000915527344,105.44000244140625,26.149999618530273,39.91999816894531,121.80999755859375
2018-04-06,168.3800048828125,9.609999656677246,116.0999984741211,157.1999969482422,150.57000732421875,42.369998931884766,212.25,90.2300033569336,103.9800033569336,214.25,44.83000183105469,53.119998931884766,105.36000061035156,26.0,39.369998931884766,118.6500015258789
2018-04-09,170.0500030517578,9.529999732971191,117.19000244140625,157.92999267578125,152.69000244140625,42.4900016784668,212.80999755859375,90.7699966430664,104.70999908447266,215.41000366210938,44.900001525878906,53.43000030517578,107.16999816894531,25.979999542236328,39.2599983215332,120.47000122070312
2018-04-10,173.25,9.979999542236328,119.48999786376953,165.0399932861328,155.38999938964844,43.29999923706055,216.97999572753906,92.87999725341797,107.55000305175781,227.91000366210938,45.81999969482422,54.77000045776367,107.73999786376953,26.450000762939453,39.91999816894531,121.75
2018-04-11,172.44000244140625,9.819999694824219,119.16000366210938,166.32000732421875,155.36000061035156,43.56999969482422,214.3300018310547,91.86000061035156,107.62999725341797,226.24000549316406,45.61000061035156,55.0099983215332,106.97000122070312,26.829999923706055,40.09000015258789,121.48999786376953
2018-04-12,174.13999938964844,10.079999923706055,121.4000015258789,163.8699951171875,158.07000732421875,43.7400016784668,216.4199981689453,93.58000183105469,108.33000183105469,234.60000610351562,45.880001068115234,55.20000076293945,107.91000366210938,27.600000381469727,40.459999084472656,122.1500015258789
2018-04-13,174.72999572753906,9.930000305175781,119.01000213623047,164.52000427246094,156.7100067138672,44.0099983215332,215.52000427246094,93.08000183105469,107.69000244140625,231.5,46.08000183105469,55.72999954223633,108.12999725341797,27.520000457763672,40.06999969482422,121.33999633789062
2018-04-16,175.82000732421875,10.09000015258789,119.41000366210938,164.8300018310547,157.88999938964844,44.06999969482422,217.6999969482422,94.16999816894531,108.91999816894531,231.49000549316406,46.04999923706055,54.77000045776367,107.94999694824219,27.75,40.90999984741211,127.76000213623047
2018-04-17,178.24000549316406,10.520000457763672,123.3499984741211,168.66000366210938,160.91000366210938,44.619998931884766,220.08999633789062,96.06999969482422,110.6500015258789,237.5399932861328,46.65999984741211,55.349998474121094,109.44000244140625,27.920000076293945,41.5099983215332,131.8800048828125
2018-04-18,177.83999633789062,10.359999656677246,124.45999908447266,166.36000061035156,148.7899932861328,45.34000015258789,219.52000427246094,96.44000244140625,111.41999816894531,236.3699951171875,47.08000183105469,55.22999954223633,109.01000213623047,27.90999984741211,41.599998474121094,137.5399932861328
